Soil Moisture,Humidity,Temperature,Light Intensity,Month,Status
44,35.0,38.7,760,Jul,Low
18,42.7,21.0,889,Feb,Low
54,75.1,21.0,373,May,Low
99,33.1,17.1,805,Apr,Low
44,59.6,38.2,271,May,Low
7,56.5,29.5,364,Feb,Unsustainable
92,50.1,31.7,921,Jan,Medium
52,53.7,37.8,125,Apr,Unsustainable
54,61.8,23.6,568,Jul,Low
31,39.7,30.5,961,Nov,Low
50,64.3,16.0,575,Oct,Low
43,78.3,19.7,455,Aug,Low
81,75.6,35.8,125,Feb,Low
69,39.2,34.2,133,Feb,Unsustainable
17,39.0,23.8,363,Aug,Unsustainable
82,46.1,24.4,237,Oct,Low
21,51.7,28.3,915,Sep,Low
36,54.5,15.0,794,Jan,Low
95,70.8,21.0,974,Nov,Medium
55,33.4,20.2,853,Sep,Low
58,32.1,21.3,665,Oct,Low
2,53.5,35.1,561,Apr,Unsustainable
27,71.8,22.0,267,Dec,Unsustainable
73,41.6,19.8,730,Mar,Low
34,68.5,27.6,754,May,Low
60,45.6,36.6,180,Jul,Low
92,83.2,21.0,856,Jan,Medium
53,83.7,17.0,1013,Oct,Medium
62,47.8,23.9,963,Jun,Low
78,43.8,33.7,969,Apr,Medium
96,54.7,28.8,506,Oct,Low
6,44.4,35.4,673,Jul,Unsustainable
75,70.3,39.0,145,Mar,Low
48,79.6,34.8,698,Nov,Low
93,70.4,30.1,710,Nov,Medium
84,79.5,27.3,906,Feb,Medium
30,53.8,16.0,1010,Sep,Low
57,39.4,39.6,152,Jun,Unsustainable
60,74.3,24.6,803,Feb,Low
23,51.6,18.8,575,Sep,Unsustainable
19,70.3,31.7,691,Sep,Low
36,46.2,22.1,115,Sep,Unsustainable
3,34.9,29.6,459,Sep,Unsustainable
91,89.6,29.7,586,Sep,Medium
19,39.4,26.1,937,Jan,Low
59,89.3,35.9,805,Jul,Medium
23,88.6,21.6,601,Aug,Low
49,77.6,26.2,240,Jan,Low
48,69.6,28.4,719,Nov,Low
50,64.7,31.6,914,Jul,Low
95,82.0,34.6,876,Jun,Medium
35,47.4,24.9,546,May,Low
97,58.1,31.2,389,Dec,Low
99,67.2,18.8,308,Jan,Low
65,54.7,38.3,574,Jun,Low
78,55.6,24.6,512,Feb,Low
33,49.8,33.2,776,Jun,Low
35,63.9,15.5,526,Apr,Low
5,81.0,20.1,953,Dec,Low
38,42.1,27.2,470,Nov,Unsustainable
41,86.1,37.0,931,Nov,Medium
57,71.3,28.2,763,Feb,Low
11,79.4,38.2,389,Oct,Low
2,63.4,27.1,531,Dec,Unsustainable
17,76.8,27.3,367,Jun,Unsustainable
39,31.0,18.0,250,Mar,Unsustainable
20,79.1,35.1,818,Jan,Low
14,32.4,21.2,354,Jun,Unsustainable
96,83.4,37.5,452,Sep,Medium
98,89.5,37.8,476,Jun,Medium
25,47.6,38.6,752,Nov,Low
7,42.6,28.0,954,Mar,Low
99,75.9,31.9,457,Nov,Medium
93,45.2,34.5,707,Aug,Medium
86,81.9,18.3,469,Dec,Low
41,36.2,30.0,326,Aug,Unsustainable
43,37.6,15.9,804,Nov,Low
13,88.7,27.4,402,Mar,Low
77,70.4,18.9,925,Mar,Medium
1,80.8,19.6,488,Feb,Unsustainable
36,49.5,24.1,476,Dec,Unsustainable
68,70.6,25.8,217,Aug,Low
37,65.7,30.6,104,Jan,Unsustainable
40,66.2,16.9,543,May,Low
61,71.0,27.6,451,Apr,Low
59,64.5,19.6,854,Jan,Low
13,55.7,29.3,632,Apr,Low
88,46.6,30.9,763,Jan,Medium
83,76.1,28.9,739,Jun,Medium
1,43.6,33.5,223,May,Unsustainable
69,71.5,23.4,757,Sep,Low
16,44.0,34.1,376,Jul,Unsustainable
88,67.5,25.8,921,Sep,Medium
27,74.8,27.1,493,Aug,Low
65,43.1,31.2,763,May,Low
34,33.6,15.5,459,Jan,Unsustainable
100,37.9,31.3,722,Nov,Medium
4,66.4,30.5,568,Apr,Unsustainable
64,81.0,22.7,727,May,Medium
39,32.7,17.1,799,Jun,Low
75,74.0,17.3,156,Jan,Low
55,50.5,38.1,350,Nov,Low
35,58.7,32.2,995,Jun,Low
44,85.7,18.2,1018,May,Medium
22,49.9,23.9,249,Feb,Unsustainable
46,57.9,29.8,551,Jun,Low
30,30.8,35.9,261,Jul,Unsustainable
10,34.9,16.1,219,Jul,Unsustainable
9,45.5,20.9,681,Dec,Unsustainable
66,31.7,37.2,1023,Aug,Low
13,67.9,15.2,450,Jul,Unsustainable
79,55.6,20.0,198,Jun,Low
73,62.9,39.0,266,Mar,Low
92,40.5,30.3,909,Aug,Medium
9,47.8,21.5,762,Dec,Unsustainable
75,69.8,16.7,937,Aug,Medium
93,87.9,15.7,613,Jun,Medium
0,33.0,21.1,763,Sep,Unsustainable
4,83.4,37.0,500,May,Low
19,64.6,25.4,464,Feb,Unsustainable
7,63.8,33.0,676,Dec,Low
42,60.0,38.0,425,Jul,Low
75,34.2,25.2,680,Feb,Low
0,35.4,19.8,732,Jul,Unsustainable
56,66.1,27.9,720,Oct,Low
63,50.5,37.7,927,Mar,Medium
83,85.0,35.1,346,Sep,Low
27,54.4,16.6,533,May,Unsustainable
36,38.6,32.3,192,Jun,Unsustainable
46,72.9,29.3,367,Feb,Low
100,47.6,37.7,714,Feb,Medium
75,61.5,18.1,723,Jun,Low
36,71.9,28.4,420,Nov,Low
48,84.0,37.0,1022,May,Medium
43,77.5,25.3,915,May,Low
55,70.6,27.0,955,Aug,Medium
27,70.8,16.8,161,Oct,Unsustainable
78,86.8,22.0,399,Dec,Low
5,47.7,23.1,502,Jul,Unsustainable
60,30.1,38.6,747,Mar,Low
19,46.3,22.1,666,Dec,Unsustainable
77,43.1,26.5,719,Aug,Low
1,69.7,31.8,402,Jun,Unsustainable
72,68.0,19.1,869,Aug,Medium
36,65.6,27.2,352,Jan,Low
19,31.0,33.5,833,Dec,Low
25,73.7,36.7,577,Jun,Low
28,49.4,30.7,468,Oct,Unsustainable
0,69.9,31.7,778,Jul,Low
34,63.4,18.2,259,May,Unsustainable
69,50.6,38.6,265,Nov,Low
100,38.1,18.3,304,Jan,Low
58,35.7,34.4,366,Feb,Low
68,79.9,21.6,237,Nov,Low
32,85.1,38.3,467,Nov,Low
50,69.0,33.0,542,Jul,Low
77,36.2,33.8,957,Jun,Medium
11,54.1,20.5,859,Sep,Low
19,73.7,26.1,666,Dec,Low
52,76.8,30.4,1015,Nov,Medium
87,37.1,34.2,820,Mar,Medium
42,30.0,17.6,116,Jan,Unsustainable
97,72.7,39.1,167,Mar,Low
88,51.4,37.3,232,Oct,Low
49,45.3,21.8,799,Nov,Low
28,30.8,35.6,1018,Aug,Low
56,62.4,28.0,529,Jan,Low
38,81.1,26.5,407,Mar,Low
94,87.5,22.9,749,Feb,Medium
55,63.9,29.5,273,Apr,Low
42,60.9,33.2,511,Nov,Low
49,35.1,25.3,196,Jun,Unsustainable
22,62.9,30.7,782,Jun,Low
43,52.8,32.5,253,Jul,Unsustainable
37,66.4,32.8,794,Oct,Low
83,53.3,16.3,341,Jan,Low
22,44.4,36.5,403,Oct,Unsustainable
44,35.7,26.5,384,Mar,Unsustainable
51,48.9,21.6,126,Nov,Unsustainable
79,35.8,21.0,501,Aug,Low
49,40.6,27.1,459,Jun,Low
7,89.2,37.2,159,Jun,Unsustainable
84,56.6,24.5,301,Aug,Low
0,61.9,33.7,861,Feb,Low
7,82.4,17.4,973,Oct,Low
28,89.7,26.9,680,Mar,Low
95,65.0,39.8,469,Sep,Medium
4,78.7,34.3,632,Jun,Low
85,49.6,20.3,251,Jul,Low
46,48.3,27.5,201,Jun,Unsustainable
33,54.2,20.8,998,Nov,Low
64,70.4,25.2,706,May,Low
54,70.9,34.5,545,Apr,Low
89,48.9,34.3,972,Feb,Medium
42,38.0,20.7,328,Jan,Unsustainable
73,67.9,38.1,224,Dec,Low
29,37.7,29.8,869,Mar,Low
81,64.7,24.5,933,Aug,Medium
16,71.6,27.5,980,Sep,Low
25,72.0,30.1,335,Jul,Low
7,75.2,29.0,261,Sep,Unsustainable
46,82.4,27.2,653,Feb,Low
75,60.0,27.6,887,May,Medium
90,73.8,19.4,452,May,Low
71,67.2,35.3,167,Dec,Low
88,41.2,28.5,272,Aug,Low
45,31.5,18.3,942,Apr,Low
67,47.1,34.2,736,Oct,Low
32,56.6,38.3,781,May,Low
0,67.0,38.7,658,Dec,Low
18,81.0,24.2,360,Aug,Unsustainable
30,41.8,18.4,316,Apr,Unsustainable
79,37.5,28.0,916,Feb,Low
13,87.8,17.8,223,Mar,Unsustainable
52,36.5,38.3,904,Feb,Low
47,58.7,19.6,261,Aug,Unsustainable
68,65.1,21.3,300,Mar,Low
89,62.5,25.2,553,Dec,Low
61,35.2,24.6,501,Aug,Low
91,33.4,34.9,561,Feb,Low
65,36.3,26.4,374,Nov,Low
63,65.1,19.3,305,Jun,Low
69,62.7,21.7,139,Nov,Low
62,44.0,27.7,372,Jun,Low
72,68.3,18.7,799,Dec,Low
32,79.2,30.3,966,Feb,Low
40,32.5,29.1,192,Sep,Unsustainable
88,59.9,32.9,141,Sep,Low
47,71.4,38.4,564,May,Low
12,45.1,37.8,478,May,Unsustainable
72,48.5,38.7,206,Mar,Low
76,66.8,21.1,427,Dec,Low
30,83.9,18.3,164,Dec,Unsustainable
74,78.6,22.6,464,Dec,Low
67,65.0,37.4,920,Nov,Medium
97,73.8,39.3,583,Mar,Medium
3,51.9,36.5,746,Jun,Low
18,68.5,17.8,1000,Sep,Low
69,58.0,38.7,123,Apr,Low
97,41.4,25.6,639,Feb,Low
81,72.1,15.2,161,Apr,Low
12,63.4,26.1,590,Mar,Low
22,51.5,16.2,372,Apr,Unsustainable
82,84.7,28.6,328,Aug,Low
74,31.3,23.5,119,Jan,Unsustainable
0,48.9,26.8,102,Jun,Unsustainable
87,33.4,30.3,520,Sep,Low
53,76.0,36.7,829,Oct,Medium
70,72.1,31.5,1010,Jun,Medium
88,49.9,25.9,406,Aug,Low
84,70.5,35.5,531,Sep,Medium
14,53.8,37.6,235,Mar,Unsustainable
64,75.4,18.0,1008,Oct,Medium
75,57.3,28.3,614,Feb,Low
70,54.7,22.1,292,Feb,Low
14,86.1,16.2,684,May,Low
20,45.1,31.7,514,Jul,Unsustainable
18,37.2,36.6,972,Dec,Low
59,65.1,19.1,217,Dec,Low
92,88.2,35.3,765,Aug,Medium
88,52.7,36.3,308,Sep,Low
32,33.7,37.9,133,Jul,Unsustainable
48,50.4,21.6,748,Jul,Low
95,60.4,37.6,417,Oct,Low
34,39.7,23.0,219,Feb,Unsustainable
43,69.5,28.8,726,Mar,Low
89,89.9,16.3,624,Jun,Medium
10,57.1,16.1,680,Nov,Unsustainable
98,51.3,33.0,944,Feb,Medium
71,54.0,26.1,868,Aug,Low
77,36.9,21.4,188,Aug,Unsustainable
73,83.0,19.8,611,Nov,Low
65,54.9,31.7,146,Sep,Low
45,53.2,15.0,871,Jun,Low
8,69.6,35.1,839,Mar,Low
2,56.5,17.0,791,Sep,Unsustainable
84,68.9,19.8,621,Nov,Low
25,33.7,24.7,383,Oct,Unsustainable
71,78.8,27.1,476,Mar,Low
47,86.4,23.9,737,Mar,Low
65,68.9,23.0,233,Jul,Low
69,87.3,39.1,766,Sep,Medium
27,39.1,31.0,347,Jan,Unsustainable
92,58.6,15.6,751,Feb,Medium
25,66.1,25.8,417,Sep,Unsustainable
24,64.9,36.9,535,Mar,Low
11,54.1,22.5,275,May,Unsustainable
4,50.3,17.4,934,Mar,Low
97,37.6,34.0,785,Mar,Medium
47,53.5,30.2,685,Jun,Low
36,39.8,29.3,450,Dec,Unsustainable
78,74.1,16.3,242,Apr,Low
43,42.5,18.5,903,Jun,Low
99,33.5,30.6,497,Sep,Low
14,63.1,20.2,723,May,Low
42,65.7,27.6,817,Feb,Low
47,82.3,28.6,742,May,Low
86,64.6,22.1,468,Apr,Low
69,50.7,38.7,600,Nov,Low
45,78.2,36.1,721,Sep,Low
42,62.4,33.1,469,May,Low
20,34.8,16.9,678,Mar,Unsustainable
22,64.0,17.7,481,Nov,Unsustainable
79,84.5,27.3,185,May,Low
46,53.8,19.0,886,Oct,Low
14,47.8,39.5,838,Sep,Low
24,38.6,19.0,559,Feb,Unsustainable
35,39.1,27.2,424,Sep,Unsustainable
74,56.0,24.1,621,Nov,Low
50,65.7,31.0,588,Mar,Low
14,34.8,18.2,496,Oct,Unsustainable
67,86.4,25.8,995,Oct,Medium
20,75.3,21.9,454,Mar,Low
12,65.2,37.2,387,Mar,Unsustainable
85,79.7,16.0,558,Nov,Low
18,34.8,37.8,723,Oct,Low
33,58.6,35.8,635,Dec,Low
77,67.8,22.4,390,Oct,Low
67,79.7,34.7,950,Jun,Medium
51,77.0,15.8,937,Oct,Low
26,46.6,39.2,267,Jan,Unsustainable
28,86.5,28.2,720,Jan,Low
27,37.5,22.6,527,Feb,Unsustainable
34,82.5,24.1,801,Jan,Low
7,88.3,16.7,589,Nov,Low
15,40.6,39.7,454,Oct,Unsustainable
35,73.3,16.0,295,May,Unsustainable
29,32.4,31.4,644,Nov,Unsustainable
17,54.3,26.1,816,Apr,Low
1,61.0,38.7,923,Oct,Low
48,64.8,21.1,793,Jul,Low
76,86.2,28.3,758,Oct,Medium
3,70.3,27.1,879,Nov,Low
89,58.9,32.6,110,Jan,Low
88,78.6,16.7,681,Aug,Medium
93,87.0,19.8,355,Nov,Low
74,31.3,20.4,495,Sep,Low
6,89.0,33.5,830,May,Low
94,35.2,19.7,908,Nov,Low
73,78.9,29.3,508,May,Low
38,46.8,20.4,461,Aug,Unsustainable
12,37.9,36.5,358,Apr,Unsustainable
30,56.4,38.6,102,Nov,Unsustainable
70,68.6,28.0,183,Jul,Low
62,52.9,23.8,255,May,Low
55,33.3,20.9,762,Aug,Low
41,66.0,16.2,275,Feb,Unsustainable
60,84.1,21.7,806,Dec,Medium
41,53.0,31.4,571,Jan,Low
55,43.0,28.3,718,Mar,Low
35,56.6,38.6,523,Aug,Low
83,32.9,24.9,233,Jul,Low
67,79.2,32.3,887,Aug,Medium
6,79.6,27.2,1006,Aug,Low
53,65.3,27.8,963,Apr,Medium
0,51.2,21.7,479,Jun,Unsustainable
43,78.0,26.4,766,Oct,Low
44,63.3,26.8,376,Mar,Low
46,79.6,32.7,335,Jun,Low
12,67.9,38.5,851,Dec,Low
21,77.1,23.2,981,Jun,Low
20,65.9,16.1,112,Dec,Unsustainable
85,54.8,27.4,441,Jun,Low
91,87.5,28.6,134,Jul,Low
8,62.5,19.2,658,Mar,Unsustainable
25,66.3,34.0,313,Jun,Unsustainable
8,43.2,39.6,511,Sep,Unsustainable
14,67.5,38.6,504,Sep,Low
9,64.3,19.9,593,Feb,Unsustainable
87,41.1,36.9,757,Jun,Medium
41,33.6,32.6,258,Apr,Unsustainable
71,66.3,26.3,736,Aug,Low
23,75.8,28.5,209,Feb,Unsustainable
79,61.4,36.2,648,May,Medium
48,43.6,27.0,888,Aug,Low
25,70.0,24.3,625,Apr,Low
90,34.8,27.3,446,Mar,Low
36,56.5,29.5,843,Feb,Low
67,39.8,19.7,927,Jan,Low
49,41.1,37.5,735,May,Low
23,42.1,31.9,378,Jul,Unsustainable
18,53.2,30.8,578,Oct,Unsustainable
99,33.1,17.5,210,Jul,Low
59,53.9,30.1,735,Apr,Low
38,60.7,18.0,530,Mar,Low
73,59.0,17.0,641,Jun,Low
88,53.0,28.2,214,Oct,Low
17,80.3,25.1,189,Dec,Unsustainable
18,38.7,29.7,311,Jun,Unsustainable
35,60.3,17.2,649,Apr,Low
73,33.7,25.8,694,Mar,Low
96,34.3,19.4,638,Aug,Low
54,64.4,39.7,828,Sep,Medium
68,64.0,29.0,459,Aug,Low
46,82.7,32.2,585,Aug,Low
48,63.5,23.1,471,May,Low
98,87.6,17.4,314,Aug,Low
97,32.9,39.4,832,Jan,Medium
32,35.9,22.2,114,Feb,Unsustainable
20,32.6,25.6,358,Jul,Unsustainable
80,41.1,31.2,877,Sep,Medium
21,62.5,15.6,562,Aug,Unsustainable
47,68.7,35.3,219,Apr,Low
36,32.7,28.4,1012,Apr,Low
14,86.8,22.0,227,Oct,Unsustainable
34,80.5,16.5,822,Jun,Low
91,47.8,19.1,622,Jan,Low
70,34.6,37.4,787,Jan,Low
31,40.2,32.2,744,May,Low
10,37.6,21.2,424,Aug,Unsustainable
9,37.4,16.6,419,Oct,Unsustainable
72,61.1,32.3,605,Nov,Low
77,44.8,29.3,625,Nov,Low
76,51.5,25.1,149,Aug,Low
56,89.4,24.1,1021,May,Medium
24,71.1,20.4,683,Sep,Low
1,86.9,31.7,168,Jan,Unsustainable
63,38.6,39.3,490,Feb,Low
34,52.9,19.4,482,Jul,Unsustainable
6,63.3,29.9,115,Mar,Unsustainable
84,34.6,25.6,538,May,Low
17,30.3,26.2,945,Dec,Low
66,70.2,21.4,968,Jun,Medium
41,68.5,35.6,667,Jul,Low
38,54.6,27.1,716,Jun,Low
40,59.4,28.6,231,Jan,Unsustainable
74,54.9,22.6,659,Jul,Low
23,31.4,19.5,347,Jan,Unsustainable
59,50.1,17.1,372,Oct,Low
45,40.6,32.9,722,Sep,Low
18,35.9,19.9,937,Apr,Low
67,87.4,32.3,947,Jun,Medium
89,66.0,24.8,448,Sep,Low
41,73.7,25.4,583,May,Low
31,48.9,26.7,649,Feb,Low
38,53.6,24.2,456,Jul,Low
35,44.2,17.5,851,Sep,Low
100,35.8,22.7,417,Aug,Low
96,40.7,31.6,732,Sep,Medium
35,77.9,31.6,147,May,Unsustainable
2,70.7,22.2,109,Oct,Unsustainable
72,62.8,26.5,332,Nov,Low
7,58.5,19.8,135,Oct,Unsustainable
96,85.3,20.3,512,Feb,Medium
69,34.4,15.6,561,Mar,Low
40,46.8,37.4,103,Feb,Unsustainable
67,51.0,20.3,143,Jul,Unsustainable
12,76.9,20.7,667,Jun,Low
48,89.6,22.0,653,Jun,Low
59,44.4,18.2,354,Sep,Unsustainable
1,82.5,31.0,839,Jun,Low
59,79.8,16.9,213,Mar,Low
4,43.5,18.4,848,Apr,Unsustainable
43,54.0,31.1,496,Oct,Low
26,54.6,23.5,273,Sep,Unsustainable
31,88.7,32.7,354,Jul,Low
20,40.9,28.9,565,Sep,Unsustainable
7,77.9,21.4,376,Jan,Unsustainable
71,50.1,31.3,563,Jan,Low
49,73.9,17.9,946,Jan,Low
66,55.2,28.4,601,Mar,Low
43,64.7,25.9,540,Dec,Low
57,80.0,21.7,168,Jun,Low
2,78.2,30.1,608,Aug,Low
85,82.0,36.8,425,Sep,Medium
69,33.6,40.0,841,Aug,Low
1,71.5,30.2,166,Mar,Unsustainable
86,38.4,25.1,403,Oct,Low
43,54.9,20.6,583,Sep,Low
1,62.9,21.4,647,Mar,Unsustainable
80,54.2,27.0,516,Jun,Low
34,61.2,24.2,258,Oct,Unsustainable
97,89.8,37.8,248,Jun,Medium
86,38.1,24.2,126,Mar,Low
29,70.5,24.3,683,Jul,Low
7,53.8,24.6,347,Oct,Unsustainable
21,38.0,35.9,200,Dec,Unsustainable
43,39.5,31.3,801,May,Low
57,87.0,30.4,195,Oct,Low
35,82.8,23.4,483,Jun,Low
68,84.4,35.4,381,Sep,Low
76,89.5,16.0,421,Sep,Low
92,42.5,36.8,495,Sep,Low
30,51.3,27.8,377,Aug,Unsustainable
46,70.2,25.0,628,Dec,Low
54,59.0,27.4,362,Oct,Low
79,55.1,31.7,718,May,Low
61,51.5,15.3,679,Aug,Low
29,65.6,36.8,739,Jan,Low
54,64.5,26.2,392,Jun,Low
15,39.7,23.6,393,Jun,Unsustainable
11,58.3,18.5,707,Nov,Unsustainable
16,63.2,26.0,494,Feb,Unsustainable
15,64.2,27.4,612,Jul,Low
11,42.6,25.1,1020,Oct,Low
7,74.5,32.0,909,May,Low
83,31.5,25.5,279,Dec,Low
2,51.3,39.0,1019,Dec,Low
15,76.8,30.0,792,Nov,Low
29,63.8,35.2,334,Jan,Low
22,45.7,17.7,930,Oct,Low
91,71.7,24.9,436,Aug,Low
4,64.0,23.4,107,May,Unsustainable
83,77.8,29.2,542,Nov,Medium
64,74.1,36.5,638,Oct,Low
29,66.6,17.0,919,Oct,Low
20,59.3,16.8,757,Apr,Low
83,38.0,36.3,190,Dec,Low
69,45.7,20.3,953,Jan,Low
21,55.1,31.7,371,Oct,Unsustainable
81,66.0,28.6,933,Aug,Medium
71,60.8,35.8,104,Mar,Low
31,47.3,18.1,693,Sep,Low
32,30.4,18.2,998,Nov,Low
15,59.8,28.9,318,Dec,Unsustainable
75,47.1,38.7,217,Oct,Low
37,74.1,25.4,692,Jul,Low
97,31.4,23.2,681,Mar,Low
13,65.1,30.2,214,Nov,Unsustainable
35,86.5,38.3,362,Apr,Low
96,40.5,35.9,405,Jan,Low
22,58.3,39.9,753,Oct,Low
65,35.5,15.6,521,Dec,Low
84,67.5,17.8,306,Feb,Low
1,63.0,30.2,722,Apr,Low
90,54.4,35.5,402,Jan,Low
72,61.3,22.1,211,Aug,Low
64,83.8,21.0,516,Jun,Low
74,41.8,34.7,654,Jul,Low
66,31.4,16.4,958,Mar,Low
51,81.7,24.2,384,Jul,Low
61,64.6,27.6,739,Dec,Low
22,83.4,29.0,284,Apr,Low
25,65.8,33.2,840,Jul,Low
67,78.6,23.9,1000,Sep,Medium
81,55.8,30.3,320,Oct,Low
54,75.0,29.6,963,Aug,Medium
5,84.8,28.7,543,Dec,Low
34,64.3,31.0,216,Dec,Unsustainable
21,40.8,21.5,169,Jan,Unsustainable
42,46.1,17.1,997,Dec,Low
14,41.9,18.0,169,Mar,Unsustainable
85,44.8,20.6,721,Sep,Low
59,48.4,27.5,526,Apr,Low
100,63.3,36.0,743,Sep,Medium
11,65.3,32.5,667,Jun,Low
48,55.6,34.7,542,Nov,Low
41,66.9,23.8,700,Aug,Low
37,34.9,25.1,236,Sep,Unsustainable
81,35.3,24.8,603,Jul,Low
44,40.3,19.8,230,Jun,Unsustainable
34,61.1,16.5,317,Mar,Unsustainable
29,42.8,29.8,787,Aug,Low
87,47.0,39.7,270,Sep,Low
29,54.0,19.2,574,Jun,Unsustainable
77,78.7,16.2,711,Sep,Medium
5,30.8,34.5,228,Jun,Unsustainable
66,69.0,21.3,156,Nov,Low
79,70.1,35.7,280,Dec,Low
6,77.9,32.6,345,Nov,Unsustainable
51,86.0,38.6,243,Nov,Low
13,31.2,25.2,150,Dec,Unsustainable
72,39.2,31.5,467,May,Low
14,83.2,26.6,558,Oct,Low
20,57.5,30.8,317,Aug,Unsustainable
34,63.9,26.2,715,Apr,Low
65,69.8,19.7,994,Apr,Medium
90,70.7,27.7,666,May,Medium
1,85.9,28.2,356,Sep,Unsustainable
34,89.8,35.3,957,May,Medium
81,73.2,33.4,255,Apr,Low
77,47.2,31.6,664,May,Low
19,82.8,17.8,541,May,Low
81,33.0,33.0,940,Dec,Medium
9,43.9,27.5,798,Apr,Low
24,83.8,37.4,975,Dec,Medium
65,45.4,38.0,761,Dec,Low
24,43.2,16.4,875,Aug,Low
53,38.3,35.5,861,Jun,Low
32,81.5,15.9,909,Aug,Low
35,60.0,24.2,1022,Jun,Low
94,70.5,28.6,822,Sep,Medium
13,44.3,18.7,124,Dec,Unsustainable
64,75.5,33.7,905,May,Medium
79,75.6,15.2,952,May,Medium
53,48.8,19.2,763,Feb,Low
51,54.6,29.5,635,Oct,Low
2,42.6,32.9,863,Nov,Low
98,88.6,37.9,159,Sep,Medium
40,68.7,32.6,566,Jul,Low
5,86.1,31.8,533,Jul,Low
24,48.2,24.9,978,Jun,Low
12,76.9,15.0,165,Mar,Unsustainable
97,76.0,18.0,1009,May,Medium
7,71.5,28.4,664,Jan,Low
20,87.9,31.9,205,May,Low
97,53.6,25.4,195,Dec,Low
67,37.8,33.3,787,Feb,Low
24,70.3,28.0,650,Jun,Low
78,73.8,16.9,267,Aug,Low
67,64.5,19.8,141,Nov,Low
44,42.4,36.0,978,May,Low
59,60.3,33.1,203,Dec,Low
11,48.7,37.4,944,Aug,Low
31,55.6,17.9,303,Apr,Unsustainable
95,68.7,39.8,619,Apr,Medium
91,74.7,20.2,381,Sep,Low
12,43.9,15.3,1007,May,Low
30,54.3,39.9,142,Sep,Unsustainable
77,46.1,22.0,209,Dec,Low
19,41.9,31.7,309,May,Unsustainable
17,77.0,19.4,848,Mar,Low
92,84.6,29.5,967,Feb,Medium
59,52.2,37.6,930,Oct,Medium
62,75.1,23.0,148,Dec,Low
5,83.8,31.8,214,Oct,Unsustainable
31,80.8,19.7,254,Apr,Unsustainable
92,41.0,30.6,748,Apr,Low
42,87.4,23.4,602,Jan,Low
1,52.6,20.3,778,Nov,Unsustainable
59,50.4,22.8,932,Sep,Low
22,33.7,19.5,810,Apr,Unsustainable
82,59.2,37.5,170,Nov,Low
30,36.5,24.9,618,Apr,Unsustainable
4,44.9,21.1,811,Jan,Unsustainable
82,49.0,26.2,435,Feb,Low
33,78.5,23.0,166,Jul,Unsustainable
9,82.5,33.6,592,Jun,Low
88,48.1,39.3,749,Dec,Medium
1,81.5,26.0,853,Aug,Low
10,81.4,36.5,312,Feb,Unsustainable
49,75.9,29.1,280,Nov,Low
30,38.8,18.9,865,Mar,Low
55,71.4,32.3,712,Jan,Low
78,86.7,27.8,962,Sep,Medium
72,71.0,31.3,698,Mar,Medium
86,49.9,37.2,796,Jul,Medium
82,60.0,26.0,702,Nov,Low
8,68.7,37.5,347,Aug,Unsustainable
98,60.6,33.8,313,Aug,Low
20,37.2,27.2,458,Nov,Unsustainable
72,48.7,30.1,348,Apr,Low
27,78.1,23.1,737,May,Low
61,81.7,39.6,1022,Jun,Medium
6,38.2,31.7,980,May,Low
79,87.1,16.1,615,Nov,Medium
15,49.7,23.2,187,Jan,Unsustainable
96,69.7,30.6,762,Feb,Medium
3,75.1,16.4,275,Nov,Unsustainable
3,78.7,15.6,822,Oct,Low
39,86.7,26.3,525,Apr,Low
16,48.8,23.3,870,Sep,Low
100,81.5,26.0,702,Dec,Medium
51,37.9,21.6,870,Dec,Low
92,72.3,19.1,1023,Jan,Medium
51,74.5,32.2,802,Mar,Low
35,70.7,27.9,180,Jul,Unsustainable
37,45.1,20.0,237,Mar,Unsustainable
49,82.4,23.0,532,Jan,Low
62,40.1,29.8,569,Jul,Low
100,33.2,16.8,449,Aug,Low
62,73.0,18.7,225,Mar,Low
61,58.5,16.8,980,Dec,Low
98,80.9,35.3,1016,May,Medium
6,53.0,33.8,967,Jan,Low
26,40.1,33.8,408,Jan,Unsustainable
91,80.2,32.9,954,May,Medium
85,62.9,31.7,329,Oct,Low
13,41.4,26.9,559,Oct,Unsustainable
70,73.2,31.1,444,Feb,Low
100,60.7,16.0,409,Jun,Low
85,66.3,30.5,119,May,Low
4,57.7,34.4,980,Aug,Low
54,79.7,27.5,660,Nov,Low
1,79.8,23.9,746,Sep,Low
61,72.6,21.9,640,Sep,Low
90,36.3,31.1,659,Aug,Low
20,80.3,32.3,576,Mar,Low
78,70.3,36.8,368,Sep,Low
20,71.8,23.6,102,Aug,Unsustainable
9,51.8,34.2,869,May,Low
86,82.8,29.0,115,Apr,Low
57,73.5,37.1,705,Feb,Low
38,36.8,28.2,457,Jun,Unsustainable
4,54.5,27.9,745,Mar,Low
64,83.2,29.4,912,Dec,Medium
12,32.8,33.7,938,Aug,Low
84,87.7,39.1,232,Nov,Low
89,70.7,16.8,411,May,Low
84,67.9,16.3,581,Dec,Low
52,46.2,38.4,994,Mar,Low
81,44.9,28.2,643,Jan,Low
100,86.5,30.4,404,Dec,Medium
44,47.9,27.1,368,Jun,Unsustainable
31,76.5,17.3,513,May,Low
35,53.6,34.2,124,Oct,Unsustainable
80,38.4,33.7,415,Nov,Low
98,30.6,22.8,670,Apr,Low
59,62.7,22.7,824,Mar,Low
